Equipment ID,Contractor 1,Equipment Designation,Specs Combi,Concat Data,Connector Conditions Concat,Estimated,Hyperlink,Index,Preview?,Max. Equipment Designation
299s8Qb5ogahbUtfvrK3SQ,Top I Vision Ltd,Casper 250,Wing span,2.50 m (8 ft 2 1/2 in),,,,42,preview,Casper 250
1DvqM37febpvNUyQp107cp,Aviation Design UAV,Celia,Endurance,0 hr 30 min,,,,43,preview,Celia
1DvqM37febpvNUyQp107cp,Aviation Design UAV,Celia,"Length, overall",2.80 m (9 ft 2 1/4 in),,,https://customer.janes.com/display/JUAVA847-JUAV,43,preview,Celia
1DvqM37febpvNUyQp107cp,Aviation Design UAV,Celia,"Length, overall",2.80 m (9 ft 2 1/4 in),,,,43,preview,Celia
1DvqM37febpvNUyQp107cp,Aviation Design UAV,Celia,Max level speed,"330 kt (611 km/h, 380 mph)",,,https://customer.janes.com/display/JUAVA847-JUAV,43,preview,Celia
1DvqM37febpvNUyQp107cp,Aviation Design UAV,Celia,Max level speed,"330 kt (611 km/h, 380 mph)",,,,43,preview,Celia
1DvqM37febpvNUyQp107cp,Aviation Design UAV,Celia,Max T-O weight,36 kg (79 lb),,,https://customer.janes.com/display/JUAVA847-JUAV,43,preview,Celia
1DvqM37febpvNUyQp107cp,Aviation Design UAV,Celia,Wing span,2.20 m (7 ft 2 1/2 in),,,https://customer.janes.com/display/JUAVA847-JUAV,43,preview,Celia
1DvqM37febpvNUyQp107cp,Aviation Design UAV,Celia,Wing span,2.20 m (7 ft 2 1/2 in),,,,43,preview,Celia
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Cruising speed,"27 kt (50 km/h, 31.1 mph) (typical)",,,https://customer.janes.com/display/JUAVA829-JUAV,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Cruising speed,"27 kt (50 km/h, 31.1 mph) (typical)",,,,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Cruising speed,"43 kt (79.6 km/h, 49.5 mph) (maximum)",,,https://customer.janes.com/display/JUAVA829-JUAV,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Cruising speed,"43 kt (79.6 km/h, 49.5 mph) (maximum)",,,,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Endurance,1 hr 0 min,,,,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,"Length, overall",1.8 m (5 ft 10 3/4 in),,,https://customer.janes.com/display/JUAVA829-JUAV,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,"Length, overall",1.8 m (5 ft 10 3/4 in),,,,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Max level speed,"49 kt (90.7 km/h, 56.4 mph)",,,https://customer.janes.com/display/JUAVA829-JUAV,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Max level speed,"49 kt (90.7 km/h, 56.4 mph)",,,,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Max payload,1 kg (2 lb 3 1/4 oz),,,https://customer.janes.com/display/JUAVA829-JUAV,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Max T-O weight,6.5 kg (14 lb),,,https://customer.janes.com/display/JUAVA829-JUAV,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Operating altitude,"1,000 m (3,280 ft) (maximum, cruising)",,,,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Operating altitude,"300 m (984 ft) (typical, cruising)",,,,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Radius of operation,"15 km (8.1 nm, 9.32 mi)",,,https://customer.janes.com/display/JUAVA829-JUAV,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Radius of operation,"15 km (8.1 nm, 9.32 mi)",,,,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Range,"68.5 km (37 nm, 42.6 mi) (LOS; maximum)",,,https://customer.janes.com/display/JUAVA829-JUAV,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Range,"68.5 km (37 nm, 42.6 mi) (LOS; maximum)",,,,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Service ceiling,"4,000 m (13,125 ft)",,,https://customer.janes.com/display/JUAVA829-JUAV,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Wing span,3 m (9 ft 10 in),,,https://customer.janes.com/display/JUAVA829-JUAV,44,preview,CH-802
33VKxtpHdOyEARjaB78I7n,China Aerospace Long-March International Co Ltd,CH-802,Wing span,3 m (9 ft 10 in),,,,44,preview,CH-802
6wzibZ4tia4T6QogtZVBEW,China Aerospace Long-March International Co Ltd,CH-804,Cruising speed,"49 kt (90.7 km/h, 56.4 mph) (typical)",,,https://customer.janes.com/display/JUAVA946-JUAV,45,preview,CH-804
6wzibZ4tia4T6QogtZVBEW,China Aerospace Long-March International Co Ltd,CH-804,Cruising speed,"49 kt (90.7 km/h, 56.4 mph) (typical)",,,,45,preview,CH-804
6wzibZ4tia4T6QogtZVBEW,China Aerospace Long-March International Co Ltd,CH-804,Cruising speed,"59 kt (109 km/h, 67.9 mph) (maximum)",,,https://customer.janes.com/display/JUAVA946-JUAV,45,preview,CH-804
6wzibZ4tia4T6QogtZVBEW,China Aerospace Long-March International Co Ltd,CH-804,Cruising speed,"59 kt (109 km/h, 67.9 mph) (maximum)",,,,45,preview,CH-804
6wzibZ4tia4T6QogtZVBEW,China Aerospace Long-March International Co Ltd,CH-804,Endurance,"8 hr 0 min (typical, payload dependent)",,,,45,preview,CH-804
6wzibZ4tia4T6QogtZVBEW,China Aerospace Long-March International Co Ltd,CH-804,Max level speed,"65 kt (120 km/h, 74.8 mph)",,,https://customer.janes.com/display/JUAVA946-JUAV,45,preview,CH-804
6wzibZ4tia4T6QogtZVBEW,China Aerospace Long-March International Co Ltd,CH-804,Max level speed,"65 kt (120 km/h, 74.8 mph)",,,,45,preview,CH-804
6wzibZ4tia4T6QogtZVBEW,China Aerospace Long-March International Co Ltd,CH-804,Max payload,5 kg (11 lb),,,https://customer.janes.com/display/JUAVA946-JUAV,45,preview,CH-804
6wzibZ4tia4T6QogtZVBEW,China Aerospace Long-March International Co Ltd,CH-804,Max T-O weight,22 kg (49 lb),,,https://customer.janes.com/display/JUAVA946-JUAV,45,preview,CH-804
6wzibZ4tia4T6QogtZVBEW,China Aerospace Long-March International Co Ltd,CH-804,Operating altitude,"1,000 m (3,280 ft) (maximum, cruising)",,,,45,preview,CH-804
6wzibZ4tia4T6QogtZVBEW,China Aerospace Long-March International Co Ltd,CH-804,Operating altitude,"500 m (1,640 ft) (typical, cruising)",,,,45,preview,CH-804
6wzibZ4tia4T6QogtZVBEW,China Aerospace Long-March International Co Ltd,CH-804,Radius of operation,"75.9 km (41 nm, 47.2 mi) (LOS)",,,https://customer.janes.com/display/JUAVA946-JUAV,45,preview,CH-804
6wzibZ4tia4T6QogtZVBEW,China Aerospace Long-March International Co Ltd,CH-804,Radius of operation,"75.9 km (41 nm, 47.2 mi) (LOS)",,,,45,preview,CH-804
6wzibZ4tia4T6QogtZVBEW,China Aerospace Long-March International Co Ltd,CH-804,Range,"800 km (432 nm, 497 mi) (maximum)",,,https://customer.janes.com/display/JUAVA946-JUAV,45,preview,CH-804
6wzibZ4tia4T6QogtZVBEW,China Aerospace Long-March International Co Ltd,CH-804,Range,"800 km (432 nm, 497 mi) (maximum)",,,,45,preview,CH-804
6wzibZ4tia4T6QogtZVBEW,China Aerospace Long-March International Co Ltd,CH-804,Service ceiling,"4,000 m (13,125 ft)",,,https://customer.janes.com/display/JUAVA946-JUAV,45,preview,CH-804
1woS9yKkkkpZLSfgsspaJO,China Academy of Aerospace Aerodynamics,CH-804C,Cruising speed,"70 kt (130 km/h, 80.6 mph)",,,https://customer.janes.com/display/JUAVB008-JUAV,46,preview,CH-804C
1woS9yKkkkpZLSfgsspaJO,China Academy of Aerospace Aerodynamics,CH-804C,Cruising speed,"70 kt (130 km/h, 80.6 mph)",,,,46,preview,CH-804C
1woS9yKkkkpZLSfgsspaJO,China Academy of Aerospace Aerodynamics,CH-804C,Endurance,4 hr,,,,46,preview,CH-804C
1woS9yKkkkpZLSfgsspaJO,China Academy of Aerospace Aerodynamics,CH-804C,Max payload,4 kg (8 lb 13 oz),,,https://customer.janes.com/display/JUAVB008-JUAV,46,preview,CH-804C
1woS9yKkkkpZLSfgsspaJO,China Academy of Aerospace Aerodynamics,CH-804C,Max T-O weight,30 kg (66 lb),,,https://customer.janes.com/display/JUAVB008-JUAV,46,preview,CH-804C
1woS9yKkkkpZLSfgsspaJO,China Academy of Aerospace Aerodynamics,CH-804C,Range,"100 km (54 nm, 62.1 mi) (LOS; Datalink)",,,https://customer.janes.com/display/JUAVB008-JUAV,46,preview,CH-804C
1woS9yKkkkpZLSfgsspaJO,China Academy of Aerospace Aerodynamics,CH-804C,Range,"100 km (54 nm, 62.1 mi) (LOS; Datalink)",,,,46,preview,CH-804C
1woS9yKkkkpZLSfgsspaJO,China Academy of Aerospace Aerodynamics,CH-804C,Service ceiling,"4,000 m (13,125 ft)",,,https://customer.janes.com/display/JUAVB008-JUAV,46,preview,CH-804C
1woS9yKkkkpZLSfgsspaJO,China Academy of Aerospace Aerodynamics,CH-804C,Wing span,4.25 m (13 ft 11 1/4 in),,,https://customer.janes.com/display/JUAVB008-JUAV,46,preview,CH-804C
1woS9yKkkkpZLSfgsspaJO,China Academy of Aerospace Aerodynamics,CH-804C,Wing span,4.25 m (13 ft 11 1/4 in),,,,46,preview,CH-804C
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Cruising speed,"37.8 kt (70 km/h, 43.5 mph) (typical)",,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Cruising speed,"37.8 kt (70 km/h, 43.5 mph) (typical)",,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Cruising speed,"64.8 kt (120 km/h, 74.6 mph) (maximum)",,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Cruising speed,"64.8 kt (120 km/h, 74.6 mph) (maximum)",,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Endurance,1 hr (attack mode),,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Endurance,2 hr (reconnaissance mode),,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,"Height, overall",600 mm (1 ft 11 1/2 in),,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,"Height, overall",600 mm (1 ft 11 1/2 in),,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,"Length, overall",1.2 m (3 ft 11 1/4 in),,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,"Length, overall",1.2 m (3 ft 11 1/4 in),,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Max level speed,"81 kt (150 km/h, 93.2 mph)",,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Max level speed,"81 kt (150 km/h, 93.2 mph)",,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Max payload,2 kg (4 lb 6 1/2 oz),,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Max T-O weight,9 kg (20 lb),,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Operating altitude,"1,500 m (4,920 ft) (Max)",,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Operating altitude,100 m (328 ft) (typical),,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Radius of operation,"15 km (8.1 nm, 9.32 mi) (LOS)",,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Radius of operation,"15 km (8.1 nm, 9.32 mi) (LOS)",,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Range,"2 km (1.1 nm, 1.24 mi) (imaging sensor detection range)",,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Range,"2 km (1.1 nm, 1.24 mi) (imaging sensor detection range)",,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Service ceiling,"2,000 m (6,560 ft)",,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Wing span,2 m (6 ft 6 3/4 in),,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,China Aerospace Long-March International Co Ltd,CH-901,Wing span,2 m (6 ft 6 3/4 in),,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Cruising speed,"37.8 kt (70 km/h, 43.5 mph) (typical)",,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Cruising speed,"37.8 kt (70 km/h, 43.5 mph) (typical)",,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Cruising speed,"64.8 kt (120 km/h, 74.6 mph) (maximum)",,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Cruising speed,"64.8 kt (120 km/h, 74.6 mph) (maximum)",,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Endurance,1 hr (attack mode),,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Endurance,2 hr (reconnaissance mode),,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,"Height, overall",600 mm (1 ft 11 1/2 in),,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,"Height, overall",600 mm (1 ft 11 1/2 in),,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,"Length, overall",1.2 m (3 ft 11 1/4 in),,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,"Length, overall",1.2 m (3 ft 11 1/4 in),,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Max level speed,"81 kt (150 km/h, 93.2 mph)",,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Max level speed,"81 kt (150 km/h, 93.2 mph)",,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Max payload,2 kg (4 lb 6 1/2 oz),,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Max T-O weight,9 kg (20 lb),,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Operating altitude,"1,500 m (4,920 ft) (Max)",,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Operating altitude,100 m (328 ft) (typical),,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Radius of operation,"15 km (8.1 nm, 9.32 mi) (LOS)",,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Radius of operation,"15 km (8.1 nm, 9.32 mi) (LOS)",,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Range,"2 km (1.1 nm, 1.24 mi) (imaging sensor detection range)",,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Range,"2 km (1.1 nm, 1.24 mi) (imaging sensor detection range)",,,,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Service ceiling,"2,000 m (6,560 ft)",,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Wing span,2 m (6 ft 6 3/4 in),,,https://customer.janes.com/display/JUAVA581-JUAV,47,preview,CH-901
2J5sckFuwvcYfzvXc88qDk,Poly Technologies Inc,CH-901,Wing span,2 m (6 ft 6 3/4 in),,,,47,preview,CH-901
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Cruising speed,"32.4 kt (60 km/h, 37.3 mph) (typical)",,,https://customer.janes.com/display/JUAVA882-JUAV,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Cruising speed,"32.4 kt (60 km/h, 37.3 mph) (typical)",,,,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Cruising speed,"43.2 kt (80 km/h, 49.7 mph) (maximum)",,,https://customer.janes.com/display/JUAVA882-JUAV,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Cruising speed,"43.2 kt (80 km/h, 49.7 mph) (maximum)",,,,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Endurance,2 hr 30 min (max),,,,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Endurance,2 hr (typical),,,,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,"Height, overall",352 mm (1 ft 1 3/4 in),,,https://customer.janes.com/display/JUAVA882-JUAV,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,"Height, overall",352 mm (1 ft 1 3/4 in),,,,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,"Length, overall",1.135 m (3 ft 8 3/4 in),,,https://customer.janes.com/display/JUAVA882-JUAV,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,"Length, overall",1.135 m (3 ft 8 3/4 in),,,,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Max level speed,"64.8 kt (120 km/h, 74.6 mph)",,,https://customer.janes.com/display/JUAVA882-JUAV,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Max level speed,"64.8 kt (120 km/h, 74.6 mph)",,,,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Max T-O weight,6 kg (13 lb),,,https://customer.janes.com/display/JUAVA882-JUAV,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Operating altitude,"1,500 m (4,920 ft) (Max)",,,,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Radius of operation,"180 km (97.2 nm, 112 mi)",,,https://customer.janes.com/display/JUAVA882-JUAV,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Radius of operation,"180 km (97.2 nm, 112 mi)",,,,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Range,"15 km (8.1 nm, 9.32 mi) (LOS; stable video, digital link)",,,https://customer.janes.com/display/JUAVA882-JUAV,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Range,"15 km (8.1 nm, 9.32 mi) (LOS; stable video, digital link)",,,,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Range,"30 km (16.2 nm, 18.6 mi) (radio link, typical)",,,https://customer.janes.com/display/JUAVA882-JUAV,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Range,"30 km (16.2 nm, 18.6 mi) (radio link, typical)",,,,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Range,"40 km (21.6 nm, 24.9 mi) (LOS; stable video, analogue link)",,,https://customer.janes.com/display/JUAVA882-JUAV,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Range,"40 km (21.6 nm, 24.9 mi) (LOS; stable video, analogue link)",,,,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Range,"45 km (24.3 nm, 28 mi) (LOS; two-way digital telemetry data channel with encryption)",,,https://customer.janes.com/display/JUAVA882-JUAV,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Range,"45 km (24.3 nm, 28 mi) (LOS; two-way digital telemetry data channel with encryption)",,,,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Range,"50 km (27 nm, 31.1 mi) (radio link, maximum)",,,https://customer.janes.com/display/JUAVA882-JUAV,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Range,"50 km (27 nm, 31.1 mi) (radio link, maximum)",,,,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Wing span,1.98 m (6 ft 6 in),,,https://customer.janes.com/display/JUAVA882-JUAV,48,preview,Ciconia
4DEegcDBrk12xFclw9zu9c,DEVIRO PIC LLC,Ciconia,Wing span,1.98 m (6 ft 6 in),,,,48,preview,Ciconia
1QNGGq3pqwDwBWyRAJrTxq,Colombian Aeronautical Industry Corporation SA,Coelum VTOL,Cruising speed,"25 kt (46.3 km/h, 28.8 mph)",,,,49,preview,Coelum VTOL
1QNGGq3pqwDwBWyRAJrTxq,Colombian Aeronautical Industry Corporation SA,Coelum VTOL,Endurance,1 hr 0 min,,,,49,preview,Coelum VTOL
1QNGGq3pqwDwBWyRAJrTxq,Colombian Aeronautical Industry Corporation SA,Coelum VTOL,"Length, overall",1.16 m (3 ft 9 3/4 in),,,,49,preview,Coelum VTOL
1QNGGq3pqwDwBWyRAJrTxq,Colombian Aeronautical Industry Corporation SA,Coelum VTOL,Max operating speed,"49 kt (90.7 km/h, 56.4 mph)",,,,49,preview,Coelum VTOL
1QNGGq3pqwDwBWyRAJrTxq,Colombian Aeronautical Industry Corporation SA,Coelum VTOL,Max T-O weight,5.5 kg (12 lb),,,,49,preview,Coelum VTOL
1QNGGq3pqwDwBWyRAJrTxq,Colombian Aeronautical Industry Corporation SA,Coelum VTOL,Range,"15 km (8.1 nm, 9.32 mi) (LOS; Datalink)",,,,49,preview,Coelum VTOL
1QNGGq3pqwDwBWyRAJrTxq,Colombian Aeronautical Industry Corporation SA,Coelum VTOL,Wing span,2.5 m (8 ft 2 1/2 in),,,,49,preview,Coelum VTOL
0FljUJCjVAB5R519uBsGgy,Colombian Aeronautical Industry Corporation SA,Coelum X-001,Cruising speed,"25 kt (46.3 km/h, 28.8 mph)",,,,50,preview,Coelum X-001
0FljUJCjVAB5R519uBsGgy,Colombian Aeronautical Industry Corporation SA,Coelum X-001,Endurance,1 hr 0 min,,,,50,preview,Coelum X-001
0FljUJCjVAB5R519uBsGgy,Colombian Aeronautical Industry Corporation SA,Coelum X-001,"Length, overall",1.16 m (3 ft 9 3/4 in),,,,50,preview,Coelum X-001
0FljUJCjVAB5R519uBsGgy,Colombian Aeronautical Industry Corporation SA,Coelum X-001,Max operating speed,"49 kt (90.7 km/h, 56.4 mph)",,,,50,preview,Coelum X-001
0FljUJCjVAB5R519uBsGgy,Colombian Aeronautical Industry Corporation SA,Coelum X-001,Max T-O weight,5.5 kg (12 lb),,,,50,preview,Coelum X-001
0FljUJCjVAB5R519uBsGgy,Colombian Aeronautical Industry Corporation SA,Coelum X-001,Range,"15 km (8.1 nm, 9.32 mi) (LOS; Datalink)",,,,50,preview,Coelum X-001
0FljUJCjVAB5R519uBsGgy,Colombian Aeronautical Industry Corporation SA,Coelum X-001,Wing span,2.5 m (8 ft 2 1/2 in),,,,50,preview,Coelum X-001
74hjSc9Gzw8cSD9mg3GLxb,Colombian Aeronautical Industry Corporation SA,Coelum X-002,Cruising speed,"25 kt (46.3 km/h, 28.8 mph)",,,,51,preview,Coelum X-002
74hjSc9Gzw8cSD9mg3GLxb,Colombian Aeronautical Industry Corporation SA,Coelum X-002,Endurance,1 hr 0 min,,,,51,preview,Coelum X-002
74hjSc9Gzw8cSD9mg3GLxb,Colombian Aeronautical Industry Corporation SA,Coelum X-002,"Length, overall",1.16 m (3 ft 9 3/4 in),,,,51,preview,Coelum X-002
74hjSc9Gzw8cSD9mg3GLxb,Colombian Aeronautical Industry Corporation SA,Coelum X-002,Max operating speed,"49 kt (90.7 km/h, 56.4 mph)",,,,51,preview,Coelum X-002
74hjSc9Gzw8cSD9mg3GLxb,Colombian Aeronautical Industry Corporation SA,Coelum X-002,Max T-O weight,5.5 kg (12 lb),,,,51,preview,Coelum X-002
74hjSc9Gzw8cSD9mg3GLxb,Colombian Aeronautical Industry Corporation SA,Coelum X-002,Range,"15 km (8.1 nm, 9.32 mi) (LOS; Datalink)",,,,51,preview,Coelum X-002
74hjSc9Gzw8cSD9mg3GLxb,Colombian Aeronautical Industry Corporation SA,Coelum X-002,Wing span,2.5 m (8 ft 2 1/2 in),,,,51,preview,Coelum X-002
