 time, distance, velocity_smooth,                 pace,       lat,       lng, altitude
 6271,  72629.4,           10.54,  0.09225092250921765, 41.082501, 19.992904,    115.6
 6272,  72640.3,           10.58,  0.09225092250921765, 41.082571, 19.992996,    115.9
 6273,  72651.4,           10.68,  0.09276437847866169, 41.082648, 19.993082,    116.1
 6274,    72663,           10.92,  0.09225092250921765, 41.082726, 19.993171,    116.3
 6275,  72674.2,           11.04,  0.09225092250923005, 41.082803, 19.993254,    116.6
 6276,  72685.1,           11.14,  0.09107468123861324,  41.08288, 19.993334,    116.8
 6277,  72695.8,            11.1,  0.09090909090909091, 41.082954,  19.99341,    116.9
 6278,  72705.8,           10.88,  0.09074410163338424, 41.083028, 19.993484,    117.1
 6279,  72716.8,           10.76,  0.09066183136899127, 41.083105, 19.993567,    117.1
 6280,  72727.4,           10.64,  0.08976660682225508, 41.083183, 19.993646,    117.2
 6281,  72739.2,           10.82,  0.08955223880597016, 41.083264, 19.993729,    117.2
 6282,  72750.3,            10.9,  0.08840864440078332, 41.083339, 19.993817,    117.2
 6283,  72761.6,           11.16,  0.08637236084453216, 41.083413, 19.993911,    117.1
 6284,  72773.3,            11.3,  0.08506616257088612, 41.083492, 19.994005,    117.1
 6285,  72785.6,           11.64,  0.08356545961001882,  41.08357, 19.994106,      117
 6286,  72797.6,           11.68,  0.08287292817679114, 41.083645, 19.994211,    116.9
 6287,    72810,           11.94,  0.08137432188065742, 41.083724, 19.994317,    116.7
 6288,  72822.6,            12.2,  0.08078994614004012, 41.083801, 19.994427,    116.6
 6289,  72835.1,           12.36,  0.07984031936127976, 41.083873, 19.994542,    116.4
 6290,  72847.8,           12.44,  0.07889546351085265, 41.083941, 19.994662,    116.3
 6291,  72860.9,           12.66,  0.07858546168958518, 41.084009, 19.994786,    116.1
 6292,    72873,            12.6,  0.07804878048780488, 41.084071, 19.994909,    115.9
 6293,  72885.8,           12.64,  0.07736943907157108, 41.084132, 19.995039,    115.7
 6294,    72899,           12.78,  0.07677543186180637, 41.084193, 19.995172,    115.4
 6295,  72911.8,            12.8,   0.0761904761904762, 41.084255, 19.995303,    115.2
 6296,  72925.1,           12.84,   0.0749765698219327, 41.084316, 19.995438,    114.9
 6297,  72938.5,            13.1,  0.07448789571695004, 41.084376, 19.995576,    114.8
 6298,    72952,           13.24,  0.07386888273314668, 41.084432, 19.995718,    114.6
 6299,  72965.9,           13.38,  0.07332722273144492, 41.084489, 19.995864,    114.4
 6300,  72979.7,           13.58,  0.07279344858963079, 41.084546,  19.99601,    114.2
 6301,  72993.2,           13.62,  0.07239819004524888, 41.084603, 19.996154,      114
 6302,  73007.3,           13.76,  0.07220216606498005, 41.084661, 19.996301,    113.8
 6303,  73020.9,           13.78,  0.07226738934055248,  41.08472, 19.996445,    113.7
 6304,    73035,           13.82,  0.07181328545780406, 41.084779, 19.996592,    113.6
 6305,    73049,           13.86,  0.07136485280998738, 41.084839, 19.996738,    113.6
 6306,  73062.8,           13.92,   0.0715563506261162, 41.084901,  19.99688,    113.6
 6307,  73076.6,           13.86,  0.07136485280998738, 41.084972, 19.997019,    113.5
 6308,  73091.1,           14.04,  0.07162041181736982, 41.085049, 19.997158,    113.5
 6309,  73105.3,           14.06,  0.07187780772686245, 41.085128, 19.997289,    113.4
 6310,  73119.1,           14.02,   0.0715563506261162, 41.085209, 19.997416,    113.4
 6311,    73133,           14.04,  0.07123775601069304, 41.085296, 19.997534,    113.3
 6312,  73146.7,           14.02,  0.07142857142857142, 41.085388, 19.997643,    113.2
 6313,  73160.3,           13.84,  0.07181328545781344, 41.085484, 19.997748,    113.2
 6314,  73174.6,           13.86,  0.07174887892376682,  41.08559, 19.997843,    113.3
 6315,  73188.9,           13.96,   0.0715563506261162, 41.085694, 19.997942,    113.3
